Index,UserId,Song Title,Singer,Movie/Album,Year,Music Director,Language,Rating,Duration_ms
6145,13538,"""Main Gaoon Dil Gaaye""",Kavita Krishnamurti,Phool Aur Aag,1999,Aditya - Sunny - Shaheen,Hindi,3,135497
6146,13537,"""Main Hoon Akela""",Kavita Krishnamurti,Mohabbat,1997,Nadeem - Shravan,Hindi,5,204000
6147,13537,"""Main Hoon Ashiq Aawara""",Kavita Krishnamurti,Lohpurush,1999,Dilip Sen - Sameer Sen,Hindi,4,212701
6148,13537,"""Main Hoon Ek Nanhi Bachchi""",Kavita Krishnamurti,Jai Dakshineshwar Kaali Maa,1996,Arun Paudwal,Hindi,NAN,194267
6149,13536,"""Main Hoon Haseena""",Kavita Krishnamurti,Phool Bane Patthar,1998,Shyam - Surender,Hindi,NAN,144405
6150,13536,"""Main Hoon Jawani Ki Bijli""",Kavita Krishnamurti,Lambu Dada,1992,Rajesh Roshan,Hindi,NAN,247213
6151,13536,"""Main Hoon Main Hoon Geeta""",Kavita Krishnamurti,Main Hoon Geeta,1992,Vijay Batalvi,Hindi,2,203607
6152,13536,"""Main Hoon Paras""",Kavita Krishnamurti,Parasmani,1992,Anand - Laxman,Hindi,NAN,189533
6153,13535,"""Main Hoon Roop Ki""",Kavita Krishnamurti,Roop Ki Rani Choron Ka Raja,1993,Laxmikant - Pyarelal,Hindi,2,197290
6154,13535,"""Main Hoon Shrab Ki Botal""",Kavita Krishnamurti,Prem Sandesh,1988,Basu Chakravarthy,Hindi,4,198409
6155,13535,"""Main Hoon Toh Chhota Aadmi""",Kavita Krishnamurti,Chhota Aadmi,1986,Mahesh Kanodia and Naresh Kanodia,Hindi,3,216320
6156,13535,"""Main Hoon Tu Hai Aur""",Kavita Krishnamurti,Professor Ki Padosan,1993,R D Burman,Hindi,3,183453
6157,13535,"""Main Hosh Mein Nahin Hoon"" (Female)",Kavita Krishnamurti,Maha Shaktishaali,1994,Anand - Milind,Hindi,4,126806
6158,13534,"""Main Hu Kali Aana Na Meri Gali""",Kavita Krishnamurti,Khatra,1991,Aadesh Shrivastava,Hindi,2,186106
6159,13534,"""Main Jab Bhi""",Kavita Krishnamurti,Love 86,1986,Laxmikant - Pyarelal,Hindi,5,234627
6160,13534,"""Main Jat Ludhihane Wala"" (Remix)",Kavita Krishnamurti,Lohpurush,1999,Dilip Sen - Sameer Sen,Hindi,2,191307
6161,13533,"""Main Khat Likhta""",Kavita Krishnamurti,Pyar Bhara Khat,1992,Krishandu Das,Hindi,3,298184
6162,13533,"""Main Kya Hoon""",Kavita Krishnamurti,Jai Hind,1999,Laxmikant - Pyarelal,Hindi,4,213863
6163,13532,"""Main Ladka Pom Pom""",Kavita Krishnamurti,Hera Pheri,2000,Lalit Sen,Hindi,2,171180
6164,13532,"""Main Ladki Kashmir Ki""",Kavita Krishnamurti,Sheen,2004,Nadeem - Shravan,Hindi,4,299027
6165,13532,"""Main Maal Gaadi""",Kavita Krishnamurti,Andaz,1994,Bappi Lahiri,Hindi,2,123380
6166,13532,"""Main Mamooli Aadmi""",Kavita Krishnamurti,Raghu Romeo,2003,Pritam,Hindi,3,233427
6167,13532,"""Main Na Bhuloonga"" (Duet)",Kavita Krishnamurti,Inteha Pyar Ki,1992,Anand - Milind,Hindi,5,225000
6168,13532,"""Main Naazukdil Shehzaadi""",Kavita Krishnamurti,Pyar Ka Devta,1991,Laxmikant - Pyarelal,Hindi,5,198144
6169,13532,"""Main Nahin Hun Bewafa""",Kavita Krishnamurti,Yuhi Kabhi,1994,Nikhil - Vinay,Hindi,NAN,316667
6170,13531,"""Main Pyasa Hoon""",Kavita Krishnamurti,Maa Kasam Badla Loonga,1989,Sonik - Omi,Hindi,3,262602
6171,13531,"""Main Rani Hoon Duniya Walon""",Kavita Krishnamurti,Choron Ki Rani Hasino Ka Raja,1989,Anwar - Usman,Hindi,2,262941
6172,13530,"""Main Shama Hoon""",Kavita Krishnamurti,Inteha Pyar Ki,1992,Anand - Milind,Hindi,3,37853
6173,13530,"""Main Tera Dil""",Kavita Krishnamurti,Kaaboo,2002,Anchal Talesara,Hindi,3,232440
6174,13529,"""Main Tere Saath Hoon""",Kavita Krishnamurti,Swati,1986,Laxmikant - Pyarelal,Hindi,NAN,181000
6175,13529,"""Main Thi Main Hoon""",Kavita Krishnamurti,Astitva,2000,Rahul Ranade,Hindi,NAN,300516
6176,13529,"""Main to Balma Use Banau""",Kavita Krishnamurti,Bandook Dahej Ke Seeney Par,1989,Jugal Kishore - Tilak Raaj,Hindi,NAN,287207
6177,13529,"""Main to Balma""",Kavita Krishnamurti,Hum Dahej Laye Hain,1988,Jugal Kishore - Tilak Raaj,Hindi,3,189640
6178,13528,"""Main to Pritam Ko""",Kavita Krishnamurti,Gudgudee,1997,Bappi Lahiri,Hindi,3,201178
6179,13528,"""Main To Tere Pyar Mein""",Kavita Krishnamurti,Himmatwala,1998,Tabun Sutradhar,Hindi,5,231120
6180,13528,"""Main Vari Vari""",Kavita Krishnamurti,Mangal Pandey: The Rising,2005,A. R. Rahman,Hindi,NAN,134400
6181,13527,"""Maine Apna Jeevan Saathi Chun Liya""",Kavita Krishnamurti,Ek Aur Amar Premm,2006,Ravindra Jain,Hindi,NAN,174813
6182,13527,"""Maine Chaha Tho Bahut Tha""",Kavita Krishnamurti,Black Ticket,2016,Sarthak Chintu Kalla,Hindi,NAN,256300
6183,13527,"""Maine Dil Ka Hukum Sun Liya""",Kavita Krishnamurti,Barsaat Ki Raat,1998,Laxmikant - Pyarelal,Hindi,NAN,177110
6184,13527,"""Maine Jise Chaaha""",Kavita Krishnamurti,Daadagiri,1997,Dilip Sen - Sameer Sen,Hindi,NAN,243099
6185,13527,"""Maine Jo Kahan""",Kavita Krishnamurti,Laawaris,1999,Rajesh Roshan,Hindi,NAN,184884
6186,13527,"""Maine Kabhi Socha Nahin""",Kavita Krishnamurti,Adharm,2003,Rajendra Shiv,Hindi,5,199547
6187,13526,"""Maine Likh di Jawan""",Kavita Krishnamurti,Ikke Pe Ikka,1994,Mahesh - Kishore,Hindi,4,225281
6188,13526,"""Maine O Yaraa""",Kavita Krishnamurti,Angaar Vadee,1998,Harry Anand,Hindi,2,234707
6189,13526,"""Maine Pee Tune Pee""",Kavita Krishnamurti,Sone Ki Lanka,1992,Anand - Milind,Hindi,2,162030
6190,13526,"""Maine Pilayee Ki Tune Pilayee""",Kavita Krishnamurti,Chandra Mukhi,1993,Anand - Milind,Hindi,3,186375
6191,13526,"""Maine Seekha Jo Pyaar Ka Pahada""",Kavita Krishnamurti,Uff Yeh Mohabbat,1996,Nikhil - Vinay,Hindi,2,224280
6192,13526,"""Maine Tujhe Chaaha""",Kavita Krishnamurti,Daadagiri,1997,Dilip Sen - Sameer Sen,Hindi,2,199908
6193,13525,"""Maine Tujhe Dil Diya""",Kavita Krishnamurti,Veeru Dada,1989,Laxmikant - Pyarelal,Hindi,3,229642
6194,13525,"""Maine Tujhko Pyar Kiya Hai""",Kavita Krishnamurti,Talaashi,1994,Anand - Milind,Hindi,3,183120
6195,13525,"""Maine Tujhko Pyar Kiya Hai""",Kavita Krishnamurti,Talaashi,1996,Anand - Milind,Hindi,NAN,168506
6196,13525,"""Maiyya Yashoda""",Kavita Krishnamurti,Hum Saath-Saath Hain,1999,Raam Laxman,Hindi,NAN,270507
6197,13524,"""Malum Nahin Mujhko""",Kavita Krishnamurti,Mitti,2001,Ali Ghani,Hindi,NAN,86035
6198,13523,"""Man Ka Mayura""",Kavita Krishnamurti,Aarya,1992,Kailash Pradyuman,Hindi,4,235027
6199,13521,"""Mann Ki Aankhonsi""",Kavita Krishnamurti,Maa Ki Shakti (D),1995,Sri Kommineni,Hindi,2,78511
6200,13520,"""Mannata""",Kavita Krishnamurti,Heroes,2008,Sajid - Wajid,Hindi,3,154466
6201,13520,"""Mannata"" (Lover's Paradise Mix)",Kavita Krishnamurti,Heroes,2008,Sajid - Wajid,Hindi,4,192293
6202,13517,"""Maro Goli""",Kavita Krishnamurti,Chaal Pe Chaal,1989,Laxmikant - Pyarelal,Hindi,3,188627
6203,13517,"""Masoom Sa Chehra""",Kavita Krishnamurti,Main Hoon Durga,2012,Ravindra Jain,Hindi,NAN,194483
6204,13516,"""Mast Mola Dil Bola""",Kavita Krishnamurti,Ghayal Sherni,1988,Usha Khanna,Hindi,3,222227
6205,13515,"""Mata Tere Dar Pe""",Kavita Krishnamurti,Hum Se Na Takrana,1989,Laxmikant - Pyarelal,Hindi,4,97120
6206,13514,"""Mausam Ghadi Ghadi""",Kavita Krishnamurti,Kamsin Haseena,1992,Usha Khanna,Hindi,2,143840
6207,13513,"""Mausam Ka Taqaaza Hai""",Kavita Krishnamurti,Akarshan,1988,Ajit Singh,Hindi,2,110480
6208,13513,"""Mausam Ke Sargam Ko""",Kavita Krishnamurti,Khamoshi: The Musical,1996,Jatin - Lalit,Hindi,4,222495
6209,13513,"""Mausam Rangeen Hai""",Kavita Krishnamurti,Kohra,1993,Charanjit Ahuja,Hindi,3,151054
6210,13512,"""Mausam Suhana Hai""",Kavita Krishnamurti,Gudgudee,1997,Bappi Lahiri,Hindi,4,232268
6211,13511,"""Mehakti Jumti""",Kavita Krishnamurti,Aatank Hi Aatank,1995,Bappi Lahiri,Hindi,2,208693
6212,13510,"""Mehboob Se Hamare""",Kavita Krishnamurti,Love 86,1986,Laxmikant - Pyarelal,Hindi,2,113093
6213,13510,"""Mehbooba O Mehbooba""",Kavita Krishnamurti,Mehboob Ki Bahoon Mein,1995,Bappi Lahiri,Hindi,4,147067
6214,13508,"""Mein Hoon Ek Shama""",Kavita Krishnamurti,Anaam,1992,Nadeem - Shravan,Hindi,4,95773
6215,13508,"""Mein Na Bolungi""",Kavita Krishnamurti,Sachcha Pyar,1992,Anand - Milind,Hindi,NAN,170707
6216,13507,"""Meinu Pad Gaye""",Kavita Krishnamurti,Sikandar Sadak Ka,1998,Dilip Sen - Sameer Sen,Hindi,4,176000
6217,13506,"""Mera Chikna Badan""",Kavita Krishnamurti,Phir Wohi Awaaz,1998,Kamalkant,Hindi,NAN,211907
6218,13506,"""Mera Dil de Diya""",Kavita Krishnamurti,Prithvi,1997,Viju Shah,Hindi,NAN,328200
6219,13506,"""Mera Dil Dhadake""",Kavita Krishnamurti,Ek Ka Jawab Do,1994,Vijay Batalvi,Hindi,4,163680
6220,13505,"""Mera Har Khwab""",Kavita Krishnamurti,My Story,1992,Kanakraj,Hindi,2,76693
6221,13504,"""Mera Kaatil Tu""",Kavita Krishnamurti,Daayan,1998,Ghulam Ali Kham,Hindi,4,267213
6222,13504,"""Mera Kaatil Tu"" (version 2)",Kavita Krishnamurti,Daayan,1998,Ghulam Ali Kham,Hindi,2,158867
6223,13504,"""Mera Kunwara Padosi""",Kavita Krishnamurti,Benaam Baadshah,1991,Laxmikant - Pyarelal,Hindi,3,136453
6224,13504,"""Mera Likhlo Pager Number""",Kavita Krishnamurti,Daayan,1998,Ghulam Ali Kham,Hindi,4,136320
6225,13504,"""Mera Long Kho Gaya""",Kavita Krishnamurti,Sahebzaade,1992,Laxmikant - Pyarelal,Hindi,3,85093
6226,13503,"""Mera Mulk Mera Desh""",Kavita Krishnamurti,Diljale,1996,Anu Malik,Hindi,4,268880
6227,13502,"""Mera Naam Hai Champa""",Kavita Krishnamurti,Kis Mein Kitna Hai Dum,1992,Bappi Lahiri,Hindi,4,55493
6228,13502,"""Mera Naam Hai Phoolan Rani""",Kavita Krishnamurti,Phoolan Hasina Ramkali,1993,Dilip Sen - Sameer Sen,Hindi,3,116067
6229,13502,"""Mera Pati Mera Parmeshwar""",Kavita Krishnamurti,Pati Parmeshwar,1989,Laxmikant-Pyarelal,Hindi,3,170693
6230,13502,"""Mera Piya Ghar Aaya""",Kavita Krishnamurti,Yaraana,1995,Anu Malik,Hindi,4,97600
6231,13501,"""Mera Pyar Hai Tera Vada""",Kavita Krishnamurti,Hum Se Na Takrana,1989,Laxmikant - Pyarelal,Hindi,2,194333
6232,13501,"""Mera Pyara Mukhda""",Kavita Krishnamurti,Maharaja,1998,Nadeem - Shravan,Hindi,4,276573
6233,13500,"""Mera Roop Salona""",Kavita Krishnamurti,Angaar Vadee,1998,Harry Anand,Hindi,NAN,227677
6234,13500,"""Mera Sajanwa""",Kavita Krishnamurti,Ganga Bani Shola,1992,Dilip Sen - Sameer Sen,Hindi,NAN,242090
6235,13499,"""Mere Bangle Ka Tala""",Kavita Krishnamurti,Phir Wohi Awaaz,1998,Kamalkant,Hindi,3,220693
6236,13498,"""Mere Dil Ki""",Kavita Krishnamurti,Chausar,2005,Sudeep Banerjee,Hindi,3,179381
6237,13470,"""Mere Dil Mein Lage Hain""",Kavita Krishnamurti,Dilbar,1995,Bappi Lahiri,Hindi,NAN,154107
6238,13470,"""Mere Dil Ne Chupke""",Kavita Krishnamurti,Gair (Shaktishali),1999,Anand - Milind,Hindi,NAN,291880
6239,13470,"""Mere Dil Ne Tujhe Chaha""",Kavita Krishnamurti,Shiva-Shakti,1988,Anand - Milind,Hindi,NAN,205578
6240,13470,"""Mere Dil Ne Tujhe Chaha"" (Sad)",Kavita Krishnamurti,Shiva-Shakti,1988,Anand - Milind,Hindi,2,201770
6241,13470,"""Mere Do Anmol Ratan""",Kavita Krishnamurti,Ram Lakhan,1989,Laxmikant - Pyarelal,Hindi,3,222597
6242,13470,"""Mere Do Anmol Ratan"" (Part 2)",Kavita Krishnamurti,Ram Lakhan,1989,Laxmikant - Pyarelal,Hindi,2,200005
6243,13470,"""Mere Geeton Ko Tum""",Kavita Krishnamurti,Qurbani Rang Layegi,1991,Laxmikant-Pyarelal,Hindi,4,203067
6244,13470,"""Mere Gopala""",Kavita Krishnamurti,Gopalaa,1994,Annu Malik,Hindi,3,143068
6245,13469,"""Mere Hothon Pe Ek Kahani""",Kavita Krishnamurti,Chandra Mukhi,1993,Anand - Milind,Hindi,NAN,168662
6246,13469,"""Mere Jaan Tum Se""",Kavita Krishnamurti,Captain Shiva,1996,Sirpy,Hindi,4,179038
6247,13467,"""Mere Kis Kasoor Per""",Kavita Krishnamurti,Jawab Hum Denge,1986,Laxmikant - Pyarelal,Hindi,NAN,219893
6248,13467,"""Mere Man Ke Meherban""",Kavita Krishnamurti,Vip,2004,Ranjit Barot,Hindi,NAN,162387
6249,13467,"""Mere Man Mein Hai Tu""",Kavita Krishnamurti,Dulhan Banoo Main Teri,1999,Raamlaxman,Hindi,4,178173
6250,13467,"""Mere Mehboob Se Militi Hai""",Kavita Krishnamurti,Khal-Naaikaa,1993,Mahesh - Kishore,Hindi,3,182160
6251,13466,"""Mere Mehboob Tujhe""",Kavita Krishnamurti,Police Aur Mujrim,1992,Bappi Lahiri,Hindi,4,179280
6252,13465,"""Mere Sanam""",Kavita Krishnamurti,Mohabbat Ho Gayi Hai Tumse,2002,Sanjeev - Darshan,Hindi,NAN,202971
6253,13464,"""Mere Sapne""",Kavita Krishnamurti,Mitr,2002,Illaiyaraaja,Hindi,3,223867
6254,13464,"""Mere Sapne""",Kavita Krishnamurti,My Brother... Nikhil,2005,Viveck Philip,Hindi,2,185600
6255,13464,"""Mere Sapnon Ke Raja""",Kavita Krishnamurti,Tu Nagin Main Sapera,1989,Anwar - Usman,Hindi,3,78187
6256,13464,"""Mere Seene Ki Betaabiyon""",Kavita Krishnamurti,Mission,2008,Khayyam,Hindi,4,157019
6257,13463,"""Meri Aankh Ka Ishara""",Kavita Krishnamurti,Sindoor Aur Bandook,1989,Ajay Swamy,Hindi,3,205560
6258,13462,"""Meri Ankhon Se""",Kavita Krishnamurti,Agnee Morcha,1997,Shyam - Surender,Hindi,2,237595
6259,13462,"""Meri Baat Suno""",Kavita Krishnamurti,Pal Pal Dil Ke Ssaat,2009,Shibu - Pintu,Hindi,NAN,131344
6260,13462,"""Meri Baaton Se Aayega""",Kavita Krishnamurti,Khoon Baha Ganga Mein,1988,Anand - Milind,Hindi,NAN,175507
6261,13462,"""Meri Bagon Ki Koyal""",Kavita Krishnamurti,Koyal,1992,Bhoopi Ratan,Hindi,2,73493
6262,13461,"""Meri Chhat Pe Aaya Karo""",Kavita Krishnamurti,Uff Yeh Mohabbat,1996,Nikhil - Vinay,Hindi,4,191493
6263,13460,"""Meri Dua Hai"" (Duet)",Kavita Krishnamurti,Rahi Badal Gaye,1985,R. D. Burman,Hindi,3,230000
6264,13460,"""Meri Duilruba Aa Khullam Khulla""",Kavita Krishnamurti,Shiva Dada,1991,Ravindra Jain,Hindi,4,212864
6265,13460,"""Meri Duniya Hai""",Kavita Krishnamurti,Vaastav: The Reality,1999,Jatin - Lalit,Hindi,2,283787
6266,13460,"""Meri In Aankhon Mein...""",Kavita Krishnamurti,Pyar Ki Dhun,2002,Shantanu Moitra,Hindi,4,205521
6267,13460,"""Meri Jaan-E-Ada""",Kavita Krishnamurti,Nazarr,1996,Dilip Sen - Sameer Sen,Hindi,NAN,132879
6268,13459,"""Meri Jan Na Mujhse Hona Khafa""",Kavita Krishnamurti,Ishq Aur Inteqam,1993,Bhoopi Ratan,Hindi,2,206471
6269,13459,"""Meri Jan Na Mujhse Hona Khafa"" (duet)",Kavita Krishnamurti,Ishq Aur Inteqam,1993,Bhoopi Ratan,Hindi,NAN,169600
6270,13459,"""Meri Maa Se Mila De""",Kavita Krishnamurti,Naari Teri Shakti Anokhi,2014,Ravindra Jain,Hindi,2,182946
6271,13459,"""Meri Masti Bhari""",Kavita Krishnamurti,Indira,1992,Kamalkant,Hindi,3,277293
6272,13458,"""Meri Payal Bole""",Kavita Krishnamurti,Gaja Gamini,2000,Bhupen Hazarika,Hindi,NAN,434387
6273,13457,"""Meri Saans Saans""",Kavita Krishnamurti,Pehli Mohabbat,1991,Kanakraj,Hindi,2,196845
6274,13456,"""Meri Umar Hai Solah""",Kavita Krishnamurti,Aag Aur Chingari,1994,Bappi Lahiri,Hindi,4,187853
6275,13456,"""Meri Yeh Jawani""",Kavita Krishnamurti,Andha Insaaf,1993,Illaiyaraaja,Hindi,4,165246
6276,13455,"""Mhare Hiwda""",Kavita Krishnamurti,Hum Saath-Saath Hain,1999,Raam Laxman,Hindi,4,208735
6277,13454,"""Mil Jayen Darekaba""",Kavita Krishnamurti,Mere Garib Nawaz,2008,Ghulam Ali,Hindi,3,164684
6278,13454,"""Mila Hai Aapka Jo""",Kavita Krishnamurti,Police Inspector,1994,Aadesh Shrivastava,Hindi,2,192853
6279,13452,"""Mile Tum Se Bichhad Kar Hum""",Kavita Krishnamurti,Salaami,1994,Nadeem - Shravan,Hindi,4,240013
6280,13240,"""Mohabaat Ki Kismat Pe Aata Hai Rona""",Kavita Krishnamurti,Barsaat Ki Raat,1998,Laxmikant - Pyarelal,Hindi,2,161440
6281,12987,"""Mohabbat Hui Hai""",Kavita Krishnamurti,Karz: The Burden of Truth,2002,Sanjeev - Darshan,Hindi,NAN,209880
6282,12987,"""Mohabbat Jo Tumse""",Kavita Krishnamurti,Mukka,1996,Anu Malik,Hindi,NAN,109400
6283,12987,"""Mohabbat Ke Nazare Karam""",Kavita Krishnamurti,Yaraana,1995,Anu Malik,Hindi,4,144013
6284,12987,"""Mohabbat Ki Ki""",Kavita Krishnamurti,Saudagar,1991,Laxmikant - Pyarelal,Hindi,NAN,157813
6285,12987,"""Mohabbat Ki Kitabon Mein"" (Female)",Kavita Krishnamurti,Dushman Zamana,1992,Mahesh - Kishore,Hindi,2,285000
6286,12985,"""Mohabbat Zindabad""",Kavita Krishnamurti,Prem Deewane,1992,Laxmikant - Pyarelal,Hindi,3,128026
6287,12985,"""Mohabbat Zindabad""",Kavita Krishnamurti,Megha,1996,Ram Laxman,Hindi,2,174235
6288,12899,"""Mohabbaton Ka Safar Hai"" (Duet)",Kavita Krishnamurti,Mohabbaton Ka Safar,1995,Khayyam,Hindi,4,218725
6289,12899,"""Mohabbaton Ka Safar Hai"" (Female)",Kavita Krishnamurti,Mohabbaton Ka Safar,1995,Khayyam,Hindi,NAN,228161
6290,12897,"""Monday Bhi Ho""",Kavita Krishnamurti,Dil Kya Kare,1999,Jatin-Lalit,Hindi,NAN,103680
6291,12897,"""Moochhwale Bachche""",Kavita Krishnamurti,Benaam Baadshah,1991,Laxmikant - Pyarelal,Hindi,NAN,133680
6292,12895,"""Mother Mother""",Kavita Krishnamurti,Mother,1999,Dilip Sen - Sameer Sen,Hindi,5,191080
6293,12894,"""Mr. Lova Lova""",Kavita Krishnamurti,Ishq,1997,Anu Malik,Hindi,2,107200
6294,12893,"""Mujh Pe Bhi Jawani""",Kavita Krishnamurti,Saat Rang Ke Sapne,1998,Nadeem - Shravan,Hindi,4,288747
6295,12892,"""Mujhe Chhooke Sajan Yeh Mast Pawan""",Kavita Krishnamurti,Lo Main Aa Gaya,1999,Anand Raaj Anand,Hindi,NAN,136653
6296,12777,"""Mujhe Jana Hai""",Kavita Krishnamurti,Hukumnaama,1996,Iqbal Qureshi,Hindi,3,147387
6297,12777,"""Mujhe Jeene Nahin Deti""",Kavita Krishnamurti,Bomb Blast,1993,Bappi Lahiri,Hindi,3,215027
6298,12777,"""Mujhe Kuch Kuch Hota Hai""",Kavita Krishnamurti,Vasna,1991,Ajay Swamy,Hindi,NAN,201571
6299,12777,"""Mujhe Maar Kar Meri Jaan""",Kavita Krishnamurti,Khoon Ka Karz,1991,Laxmikant - Pyarelal,Hindi,4,321818
6300,12745,"""Mujhe to Tumse Pyar Hai""",Kavita Krishnamurti,Sarhad,1995,Sukhwinder Singh,Hindi,NAN,275200
6301,12657,"""Mujhe Tumse Koi""",Kavita Krishnamurti,7 Days,1995,Babul Bose,Hindi,3,181368
6302,12657,"""Mujhe Yaara Tere Pyar""",Kavita Krishnamurti,Daadagiri,1997,Dilip Sen - Sameer Sen,Hindi,3,220806
6303,12657,"""Mujhko Mela to Dikhla De""",Kavita Krishnamurti,Tahqiqaat,1993,Annu Malik,Hindi,NAN,277507
6304,12657,"""Mujhko Mohabbat Hai Tumse""",Kavita Krishnamurti,Jaan Pehchan,1991,Iqbal Gill,Hindi,2,306600
6305,12657,"""Mujhko Sanam Kasam Hai""",Kavita Krishnamurti,Do Phool Hazaar Kante,1993,Anil Jaswant,Hindi,3,53893
6306,12657,"""Mujhko to Yeh Naughty""",Kavita Krishnamurti,Aashiq Hai to Dilber Ko Pehchan,2000,Jayanta Pathak,Hindi,4,208733
6307,12563,"""Mujra""",Kavita Krishnamurti,Mohabbat the Taj,2011,Vivek - Prakash,Hindi,4,108560
6308,12478,"""Mumbai Ki Ladki Tara Yeh Tara""",Kavita Krishnamurti,Le Chal Apne Sang,2000,Raamlaxman,Hindi,4,334107
6309,12417,"""Munne Ki Amma""",Kavita Krishnamurti,Dosti Dushmani,1986,Laxmikant - Pyarelal,Hindi,NAN,160027
6310,12411,"""Muskurane Ke Bahane""",Kavita Krishnamurti,Anuradha,2014,Farzan Faaiz,Hindi,3,227467
6311,12398,"""My Name Is Kitty""",Kavita Krishnamurti,Yeh Aag Kab Bujhegi,1991,Ravindra Jain,Hindi,4,161893
6312,12398,"""My Name Is Pinkoo""",Kavita Krishnamurti,Mast Kalander,1991,Laxmikant - Pyarelal,Hindi,4,142840
6313,12398,"""Na Baba Na Baba""",Kavita Krishnamurti,Champion,2000,Anu Malik,Hindi,NAN,307920
6314,12365,"""Na Dhaga Hai Na Dor""",Kavita Krishnamurti,Koyal,1992,Bhoopi Ratan,Hindi,2,177982
6315,12356,"""Na Honge Hum Juda""",Kavita Krishnamurti,Sautela,1999,Tabun Sutradhar,Hindi,3,268800
6316,12345,"""Na Jaiyo Pardes""",Kavita Krishnamurti,Karma,1986,Laxmikant - Pyarelal,Hindi,NAN,173025
6317,12341,"""Na Khol Tu Pat Ghunghat Ke""",Kavita Krishnamurti,Jeeo Shaan Se,1997,Shyam - Surender,Hindi,4,147249
6318,12211,"""Na Koi Tera (part 1)""",Kavita Krishnamurti,Bada Din,1998,Jatin - Lalit,Hindi,4,203842
6319,12211,"""Na Koi Tera (part 2)""",Kavita Krishnamurti,Bada Din,1998,Jatin - Lalit,Hindi,2,249224
6320,12211,"""Na Milo Kahin Pyar""",Kavita Krishnamurti,Badal,2000,Anu Malik,Hindi,3,164893
6321,12211,"""Na Na Na Mere""",Kavita Krishnamurti,Pyaar Ka Saudagar,1991,Bappi Lahiri,Hindi,3,239875
6322,12211,"""Na Na Na Na Karte""",Kavita Krishnamurti,Aankhon Mein Sapne Liye,2005,Nillu Niranjana,Hindi,3,192333
6323,12211,"""Na Phoolon Ke Khilne Se""",Kavita Krishnamurti,Pyaar Zindagi Hai,2001,Bali Bramhabhatt; Jaideep,Hindi,3,217188
6324,12211,"""Na Tan Bechte Hain Na""",Kavita Krishnamurti,Seeta Salma Suzy,1992,Anwar - Usman,Hindi,3,219998
6325,12211,"""Na Tere Bina""",Kavita Krishnamurti,English Babu Desi Mem,1996,Nikhil - Vinay,Hindi,3,303000
6326,12209,"""Na Zulm Na Zalim Ka""",Kavita Krishnamurti,Hukumat,1986,Laxmikant - Pyarelal,Hindi,4,212493
6327,12209,"""Naach Baby Naach Tu""",Kavita Krishnamurti,Secret Agent Raja,1991,Illaiyaraaja,Hindi,2,264087
6328,12208,"""Naale Naale Main Chala""",Kavita Krishnamurti,Yugandhar,1993,Laxmikant - Pyarelal,Hindi,NAN,258187
6329,12208,"""Naam Hai Mera Nina Ninjo""",Kavita Krishnamurti,Jungbaaz,1989,Ravindra Jain,Hindi,NAN,231241
6330,12208,"""Naam Hai Mera Ramwati""",Kavita Krishnamurti,Ramwati,1991,Usha Khanna,Hindi,NAN,417533
6331,12208,"""Naam Mera Inglistani""",Kavita Krishnamurti,Scandal,1989,Kirti Anuraag,Hindi,3,186166
6332,12208,"""Naam Mera Premkali""",Kavita Krishnamurti,ChaalBaaz,1989,Laxmikant - Pyarelal,Hindi,2,225640
6333,12207,"""Nach Baliye""",Kavita Krishnamurti,Kahin Hai Mera Pyar,2014,Ravindra Jain,Hindi,4,32000
6334,12207,"""Nacho Jaise""",Kavita Krishnamurti,Grahan,2001,Karthik Raaja,Hindi,3,200494
6335,12206,"""Nadiya Kinare Aao""",Kavita Krishnamurti,Pitaah,2002,Anand Raaj Anand,Hindi,2,132548
6336,12206,"""Nafrat Aur Chahat""",Kavita Krishnamurti,Aankhon Mein Sapne Liye,2005,Nillu Niranjana,Hindi,4,294661
6337,12206,"""Nafrat Ki Duniya Se Door""",Kavita Krishnamurti,Duniya Jhukti Hai,1996,Anand - Milind,Hindi,3,181800
6338,12206,"""Nagri Nagri Dhoondhe""",Kavita Krishnamurti,Diya Aur Toofan,1995,Bappi Lahiri,Hindi,2,210613
6339,12205,"""Nahin Jeena Yaar Bina""",Kavita Krishnamurti,Chahhat,1996,Annu Malik,Hindi,2,239227
6340,12205,"""Nahin Lake Dega Challa""",Kavita Krishnamurti,Raat Ke Andhere Mein,1987,Surinder Kohli,Hindi,4,199649
6341,12205,"""Nain Tau Kholo""",Kavita Krishnamurti,Vaishali (Dubbed),1988,Ravi,Hindi,2,181786
6342,12204,"""Naina Ho Gaye Banwre""",Kavita Krishnamurti,Phool Bane Angaray,1991,Bappi Lahiri,Hindi,2,281200
6343,12200,"""Naujawan Ho Meherban Ho""",Kavita Krishnamurti,Badla Junglee Ka,1991,Chakravarthy,Hindi,4,166587
6344,12200,"""Naujawanon Ka Zamana Hai""",Kavita Krishnamurti,Parampara,1993,Shiv - Hari,Hindi,3,193787
6345,12200,"""Nayee Suraahi Taaza Paani""",Kavita Krishnamurti,Nishchaiy,1992,O P Nayyar,Hindi,2,153375
6346,12199,"""Nazren Ladgaiya""",Kavita Krishnamurti,Bal Bramhachari,1996,Bappi Lahiri,Hindi,4,236026
